mp-id;formula;cations;valences;CNs 
mp-561305;BaZnSiO4;['Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4];['12', '3', '3', '9', '12', '9', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-554947;NaSiBO4;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'B', 'B', 'B', 'B', 'B', 'B'];[1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3];['12', '12', '12', '9', '12', '9', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-560512;Sm2EuBeO5;['Eu', 'Eu', 'Eu', 'Eu', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Be', 'Be', 'Be', 'Be'];[2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2];['9', '9', '9', '9', '8', '9', '8', '8', '9', '8', '9', '9', '4', '4', '4', '4']
mp-18414;BaLa2BeO5;['Be', 'Be', 'Be', 'Be', 'Ba', 'Ba', 'Ba', 'Ba', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La'];[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['4', '4', '4', '4', '9', '9', '9', '9', '8', '9', '9', '9', '9', '8', '8', '8']
mp-17836;BaNd2BeO5;['Be', 'Be', 'Be', 'Be', 'Ba', 'Ba', 'Ba', 'Ba', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd'];[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['4', '4', '4', '4', '9', '9', '9', '9', '9', '9', '9', '9', '8', '8', '8', '8']
mp-640040;Mn4Nb2O9;['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Nb', 'Nb', 'Nb', 'Nb'];[2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5];['3', '3', '3', '3', '6', '6', '6', '6', '6', '6', '6', '6']
mp-31905;Ta2Mn4O9;['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Ta', 'Ta', 'Ta', 'Ta'];[2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '3', '3', '3', '3', '6', '6', '6', '6']
mp-567090;Mn3Nb2ZnO9;['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Nb', 'Nb', 'Nb', 'Nb', 'Zn', 'Zn'];[2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 2, 2];['3', '6', '6', '6', '6', '3', '6', '6', '6', '6', '3', '3']
mp-32041;NaMoPO6;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '9', '9', '9', '9', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6']
mp-32534;NaPWO6;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W'];[1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '9', '6', '9', '9', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6']
mp-19569;AgMoPO6;['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag'];[5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1];['4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '6', '6', '6', '6']
mp-542313;Ce2O3;['Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-542877;Mn2O3;['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-637224;Pu2O3;['Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['5', '5', '5', '5', '5', '5', '5', '5', '6', '5', '5', '5', '5', '6', '6', '6']
mp-639811;KIrO3;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['9', '9', '9', '9', '9', '9', '12', '9', '12', '9', '12', '12', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6']
mp-29799;KBiO3;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['12', '12', '12', '12', '9', '9', '9', '9', '9', '9', '9', '9', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6']
mp-14607;KSbO3;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['12', '12', '12', '12', '9', '9', '9', '9', '9', '9', '9', '9', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6']
mp-19627;Na2Co(Si2O5)2;['Na', 'Na', 'Na', 'Na', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Co', 'Co'];[1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2];['10', '8', '8', '10', '4', '4', '4', '4', '4', '4', '4', '4', '5', '5']
mp-541571;Na2Si4NiO10;['Ni', 'Ni', 'Na', 'Na', 'Na', 'Na', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[2, 2, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4];['5', '5', '10', '10', '5', '5', '4', '4', '4', '4', '4', '4', '4', '4']
mp-18033;Na2Cu(Si2O5)2;['Na', 'Na', 'Na', 'Na', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Cu', 'Cu'];[1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2];['3', '3', '5', '5', '4', '4', '4', '4', '4', '4', '4', '4', '5', '5']
mp-6446;Ba3La2(BO3)4;['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '7', '7', '7', '7', '10', '10', '10', '10', '10', '10', '10', '10', '8', '8', '8', '8', '8', '8', '8', '8']
mp-12295;Sr3La2(BO3)4;['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '10', '10', '10', '10', '7', '7', '7', '7', '10', '10', '10', '10', '7', '7', '7', '7', '7', '7', '7', '7']
mp-561157;Sr3Y2(BO3)4;['Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['4', '10', '10', '10', '10', '10', '10', '10', '10', '4', '4', '4', '7', '7', '7', '7', '7', '7', '7', '7', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']
mp-559390;CaAl2O4;['Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al'];[2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['12', '12', '6', '3', '3', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-560632;NaGaSiO4;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4];['9', '12', '9', '3', '12', '3', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-5492;SrAl2O4;['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '9', '9', '6', '6', '12', '12']
mp-31788;Li3Fe2(PO4)3;['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3];['5', '5', '5', '6', '6', '5', '5', '5', '5', '5', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6']
mp-19615;Li3V2(PO4)3;['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3];['5', '5', '5', '5', '7', '7', '7', '7', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6']
mp-6565;Li3Sc2(PO4)3;['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3];['5', '5', '5', '5', '2', '2', '2', '2', '9', '9', '9', '9', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6']
mp-25073;KMo3(PO7)2;['P', 'P', 'P', 'P', 'K', 'K', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[5, 5, 5, 5, 1, 1, 6, 6, 6, 6, 5, 5];['4', '4', '4', '4', '10', '10', '5', '5', '6', '6', '6', '6']
mp-25081;AgMo3(PO7)2;['P', 'P', 'P', 'P', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Ag', 'Ag'];[5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 1, 1];['4', '4', '4', '4', '6', '6', '6', '5', '6', '5', '4', '4']
mp-21724;ZnSiPbO4;['Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb'];[4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '10', '10', '10', '10', '11', '11', '11', '11']
mp-22694;LiPPbO4;['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb'];[1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8', '10', '10', '10', '10']
mp-30906;Sr2Al6O11;['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6', '10', '10', '10', '10', '9', '9', '9', '9']
mp-652683;Ba2Fe6O11;['Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe'];[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['9', '10', '10', '9', '10', '9', '10', '9', '6', '4', '6', '4', '4', '6', '6', '4', '4', '4', '4', '4', '4', '6', '4', '4', '6', '4', '4', '4', '4', '6', '4', '6']
mp-745012;Ni2P2O7;['Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['7', '7', '7', '7', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4']
mp-25739;Co2P2O7;['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co'];[5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '7', '7', '7', '7', '6', '6', '6', '6']
mp-566784;K2MnP2O7;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Mn', 'Mn', 'Mn', 'Mn', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['5', '5', '12', '5', '12', '5', '12', '12', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4']
mp-555914;K2CaP2O7;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Ca', 'Ca', 'Ca', 'Ca', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['9', '10', '9', '9', '10', '10', '10', '9', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4']
mp-18308;CaZn2(PO4)2;['P', 'P', 'P', 'P', 'Ca', 'Ca', 'Zn', 'Zn', 'Zn', 'Zn'];[5, 5, 5, 5, 2, 2, 2, 2, 2, 2];['4', '4', '4', '4', '5', '5', '5', '5', '4', '4']
mp-19672;SrCo2(PO4)2;['P', 'P', 'P', 'P', 'Co', 'Co', 'Co', 'Co', 'Sr', 'Sr'];[5, 5, 5, 5, 2, 2, 2, 2, 2, 2];['4', '4', '4', '4', '4', '5', '5', '4', '5', '5']
mp-557372;Rb2Ge4O9;['Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '4', '4', '4', '4', '4', '4', '4', '4', '6', '4', '4', '4', '6', '4', '4', '4', '6', '6', '4', '4', '6', '4', '4', '6']
mp-560875;K2Ge4O9;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '6', '4', '4', '4', '6', '4', '6', '4', '6', '4', '4', '4', '6', '6']
mp-4779;Li2B4O7;['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B'];[1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '6', '6', '6', '6', '3', '3', '3', '3', '3', '3', '3', '3', '4', '4', '4', '4', '4', '4', '4', '4']
mp-553926;NaLiB4O7;['Na', 'Na', 'Na', 'Na', 'Li', 'Li', 'Li', 'Li', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B'];[1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['9', '9', '9', '9', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '3', '3', '3', '3', '3', '3', '3', '3', '4', '4']
mp-541462;SrTa4O11;['Sr', 'Sr', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta'];[2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['8', '8', '6', '6', '7', '7', '7', '7', '7', '7']
mp-3079;CaTa4O11;['Ca', 'Ca', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta'];[2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['8', '8', '6', '6', '7', '7', '7', '7', '7', '7']
mp-28457;Ba2Ta15O32;['Ba', 'Ba', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta'];[2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['12', '12', '5', '5', '5', '5', '6', '6', '6', '6', '6', '6', '6', '6', '6', '5', '5']
mp-28675;Ba2Nb15O32;['Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Ba', 'Ba'];[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2];['6', '6', '5', '5', '5', '5', '5', '5', '6', '6', '6', '6', '6', '6', '6', '12', '12']
mp-13718;NaCd4(PO4)3;['Na', 'Na', 'Na', 'Na', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd'];[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];['5', '5', '5', '5', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '5', '5', '5', '5', '5', '5', '5', '5', '6', '6', '6', '6', '6', '6', '6', '6']
mp-6607;Ca5Si2SO12;['Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'S', 'S', 'S', 'S', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca'];[4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '9', '9', '9', '9']
mp-18924;Sr3(FeO3)2;['Fe', 'Fe', 'Sr', 'Sr', 'Sr'];[3, 3, 2, 2, 2];['5', '5', '9', '9', '8']
mp-20352;Ba3In2O6;['In', 'In', 'Ba', 'Ba', 'Ba'];[3, 3, 2, 2, 2];['5', '5', '9', '9', '8']
mp-13500;Sm3Si2BO10;['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm'];[3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['3', '3', '3', '3', '3', '3', '3', '3', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8', '8', '8', '8', '8', '9', '9', '9', '9', '9', '9', '9', '9', '2', '2', '2', '2', '2', '2', '2', '2']
